timestamp,transaction_id,user_id,amount,merchant_id,location,device_type,transaction_type,is_fraud,hour,day_of_week,is_weekend,user_txn_count,user_txn_sum,user_avg_amount,user_std_amount,amount_zscore_user,time_diff,txn_velocity,merchant_txn_count,merchant_unique_users,merchant_fraud_rate,device_risk_score,location_risk_score,location_device_interaction,txn_count_1h,txn_count_24h,is_high_amount,is_new_user,is_high_velocity,is_risky_device,is_risky_location,weighted_amount,user_risk_score
2025-05-14 12:30:00,TXN006797,1000,8.649145588082517,2049,Mumbai,iOS,transfer,0,12,Wednesday,0,99,13.095280525466533,4915.548484848485,3156.6980395538612,0.24985649728568474,59400.0,1.6834733421996263e-05,212,85,0.009433962264150943,0.02356801909307876,0.018219677251431546,0.0004294017013314714,0,3,0,0,0,0,0,1.2382070410834791,0.020893848172255154
2025-05-14 14:00:00,TXN000321,1000,9.144189885653882,2016,Kolkata,Android,purchase,0,14,Wednesday,0,99,13.095280525466533,4915.548484848485,3156.6980395538612,1.407594726982343,5400.0,0.00018515089798185522,197,90,0.02030456852791878,0.015466983938132063,0.02128712871287129,0.0003292476778909301,0,4,0,0,0,0,0,1.4064391094481097,0.018377056325501677
2025-05-14 17:52:00,TXN004877,1000,8.385281058511362,2021,Mumbai,iOS,transfer,0,17,Wednesday,0,99,13.095280525466533,4915.548484848485,3156.6980395538612,-0.1693093473470209,13920.0,7.183391997701315e-05,210,89,0.01904761904761905,0.02356801909307876,0.018219677251431546,0.0004294017013314714,0,5,0,0,0,0,0,1.0582233599746085,0.020893848172255154
2025-05-15 00:08:00,TXN007652,1000,8.993419916968683,2023,Kolkata,Web,top-up,0,0,Thursday,0,99,13.095280525466533,4915.548484848485,3156.6980395538612,0.9926168027127358,22560.0,4.432427640618767e-05,175,83,0.017142857142857144,0.02525867315885575,0.02128712871287129,0.0005376846266489096,0,3,0,0,0,0,0,1.672936761828908,0.023272900935863518
2025-05-15 18:37:00,TXN006592,1000,6.3122972643754425,2039,Chennai,Android,purchase,0,18,Thursday,0,99,13.095280525466533,4915.548484848485,3156.6980395538612,-1.3828495567683212,66540.0,1.5028328399032176e-05,197,88,0.01015228426395939,0.015466983938132063,0.020961145194274028,0.00032420569604469046,0,1,0,0,0,0,0,0.16416915822284495,0.018214064566203045
2025-05-16 06:49:00,TXN002230,1000,7.715168205670426,2020,Bangalore,Web,purchase,0,6,Friday,0,99,13.095280525466533,4915.548484848485,3156.6980395538612,-0.847229748090339,43920.0,2.2768151909109538e-05,210,93,0.01904761904761905,0.02525867315885575,0.019398642095053348,0.0004899839604045733,0,1,0,0,0,0,0,0.7410336287213772,0.02232865762695455
2025-05-16 07:24:00,TXN002961,1000,8.727048848403511,2018,Bangalore,iOS,bill,0,7,Friday,0,99,13.095280525466533,4915.548484848485,3156.6980395538612,0.3962848202384011,2100.0,0.00047596382674916705,212,89,0.009433962264150943,0.02356801909307876,0.019398642095053348,0.00045718756727601865,1,2,0,0,0,0,0,1.340053317751551,0.021483330594066055
2025-05-16 10:08:00,TXN003576,1000,9.121078464441398,2034,Kolkata,iOS,bill,0,10,Friday,0,99,13.095280525466533,4915.548484848485,3156.6980395538612,1.3398530559955855,9840.0,0.000101615689462453,213,89,0.018779342723004695,0.02356801909307876,0.02128712871287129,0.0005016954559417756,0,3,0,0,0,0,0,1.7206277130849434,0.022427573902975024
2025-05-16 11:49:00,TXN006781,1000,8.872868435821866,2031,Bangalore,Web,transfer,0,11,Friday,0,99,13.095280525466533,4915.548484848485,3156.6980395538612,0.7030040527617754,6060.0,0.00016498927569707968,222,89,0.018018018018018018,0.02525867315885575,0.019398642095053348,0.0004899839604045733,0,4,0,0,0,0,0,1.503165506014181,0.02232865762695455
2025-05-16 16:33:00,TXN000338,1000,7.712300711332138,2048,Delhi,iOS,purchase,0,16,Friday,0,99,13.095280525466533,4915.548484848485,3156.6980395538612,-0.8492635187961705,17040.0,5.8682002229916086e-05,200,89,0.025,0.02356801909307876,0.026947574718275354,0.00063510095547248,0,5,0,0,0,0,0,0.8834565013775912,0.025257796905677057
2025-05-16 18:49:00,TXN001911,1000,6.697392208282296,2021,Chennai,iOS,top-up,0,18,Friday,0,99,13.095280525466533,4915.548484848485,3156.6980395538612,-1.3008081334978832,8160.0,0.00012253400318588408,210,89,0.01904761904761905,0.02356801909307876,0.020961145194274028,0.0004940126701514463,0,5,0,0,0,0,0,0.3363290219570996,0.022264582143676395
2025-05-17 05:30:00,TXN003650,1000,8.174037872667055,2022,Bangalore,Web,transfer,0,5,Saturday,1,99,13.095280525466533,4915.548484848485,3156.6980395538612,-0.4336520210979552,38460.0,2.6000364005096073e-05,201,85,0.009950248756218905,0.02525867315885575,0.019398642095053348,0.0004899839604045733,0,6,0,0,0,0,0,1.0071534776998035,0.02232865762695455
2025-05-17 07:49:00,TXN009643,1000,8.584133825169822,2031,Delhi,Android,purchase,0,7,Saturday,1,99,13.095280525466533,4915.548484848485,3156.6980395538612,0.1360952203119917,8340.0,0.00011988970147464332,222,89,0.018018018018018018,0.015466983938132063,0.026947574718275354,0.00041679770533917856,0,5,0,0,0,0,0,1.1718164118715002,0.02120727932820371
2025-05-17 09:18:00,TXN008570,1000,9.0904853161679,2009,Chennai,iOS,bill,0,9,Saturday,1,99,13.095280525466533,4915.548484848485,3156.6980395538612,1.2525561411348451,5340.0,0.0001872308556450103,187,84,0.0481283422459893,0.02356801909307876,0.020961145194274028,0.0004940126701514463,0,6,0,0,0,0,0,1.682993241782631,0.022264582143676395
2025-05-17 10:18:00,TXN001256,1000,9.08627149675946,2027,Delhi,iOS,purchase,0,10,Saturday,1,99,13.095280525466533,4915.548484848485,3156.6980395538612,1.2407399966913077,3600.0,0.00027770063871146905,204,90,0.024509803921568627,0.02356801909307876,0.026947574718275354,0.00063510095547248,0,6,0,0,0,0,0,1.8884826363431133,0.025257796905677057
2025-05-17 15:53:00,TXN006847,1000,9.056476817591136,2003,Chennai,Android,purchase,0,15,Saturday,1,99,13.095280525466533,4915.548484848485,3156.6980395538612,1.1585972016722923,20100.0,4.974876871797423e-05,226,93,0.008849557522123894,0.015466983938132063,0.020961145194274028,0.00032420569604469046,0,6,0,0,0,0,0,1.3295599140427756,0.018214064566203045
2025-05-17 21:29:00,TXN006925,1000,6.391917113392602,2027,Chennai,iOS,transfer,0,21,Saturday,1,99,13.095280525466533,4915.548484848485,3156.6980395538612,-1.3683755717917734,20160.0,4.9600714250285204e-05,204,90,0.024509803921568627,0.02356801909307876,0.020961145194274028,0.0004940126701514463,0,5,0,0,0,0,0,0.25807164234196844,0.022264582143676395
2025-05-18 05:03:00,TXN000606,1000,8.626359655256186,2005,Chennai,Web,bill,0,5,Sunday,1,99,13.095280525466533,4915.548484848485,3156.6980395538612,0.20913990089619736,27240.0,3.6709371902646744e-05,198,86,0.045454545454545456,0.02525867315885575,0.020961145194274028,0.0005294507154974876,0,6,0,0,0,0,0,1.374241904285341,0.02310990917656489
2025-05-18 11:22:00,TXN001628,1000,9.05526076082579,2029,Bangalore,Android,purchase,0,11,Sunday,1,99,13.095280525466533,4915.548484848485,3156.6980395538612,1.1552962841092451,22740.0,4.39734400422145e-05,193,85,0.03626943005181347,0.015466983938132063,0.019398642095053348,0.00030003848570576264,0,3,0,0,0,0,0,1.2723052069075962,0.017432813016592705
2025-05-19 08:21:00,TXN001385,1000,8.561998282863419,2024,Chennai,Web,bill,0,8,Monday,0,99,13.095280525466533,4915.548484848485,3156.6980395538612,0.09901850326985696,75540.0,1.323784434942614e-05,195,92,0.020512820512820513,0.02525867315885575,0.020961145194274028,0.0005294507154974876,0,1,0,0,0,0,0,1.326552815995408,0.02310990917656489
2025-05-20 09:26:00,TXN006471,1000,8.706217236269865,2043,Bangalore,Android,purchase,0,9,Tuesday,0,99,13.095280525466533,4915.548484848485,3156.6980395538612,0.35600538951465355,90300.0,1.107407448422498e-05,207,88,0.01932367149758454,0.015466983938132063,0.019398642095053348,0.00030003848570576264,0,0,0,0,0,0,0,1.03390928418953,0.017432813016592705
2025-05-20 13:32:00,TXN003755,1000,8.370135298202202,2000,Delhi,iOS,purchase,0,13,Tuesday,0,99,13.095280525466533,4915.548484848485,3156.6980395538612,-0.19017608821822232,14760.0,6.774608766343743e-05,200,85,0.04,0.02356801909307876,0.026947574718275354,0.00063510095547248,0,1,0,0,0,0,0,1.3192461186177222,0.025257796905677057
2025-05-20 14:16:00,TXN003947,1000,6.943170684203092,2000,Kolkata,iOS,transfer,0,14,Tuesday,0,99,13.095280525466533,4915.548484848485,3156.6980395538612,-1.2292903648766225,2640.0,0.0003786444528587656,200,85,0.04,0.02356801909307876,0.02128712871287129,0.0005016954559417756,1,2,0,0,0,0,0,0.41823646053994057,0.022427573902975024
2025-05-20 16:05:00,TXN003634,1000,7.190502696024384,2005,Kolkata,Web,bill,0,16,Tuesday,0,99,13.095280525466533,4915.548484848485,3156.6980395538612,-1.137194131294177,6540.0,0.00015288182235132243,198,86,0.045454545454545456,0.02525867315885575,0.02128712871287129,0.0005376846266489096,0,3,0,0,0,0,0,0.5381564006395919,0.023272900935863518
2025-05-20 16:27:00,TXN006108,1000,8.927996028468883,2048,Kolkata,Android,bill,0,16,Tuesday,0,99,13.095280525466533,4915.548484848485,3156.6980395538612,0.8311189357605804,1320.0,0.000757002271006813,200,89,0.025,0.015466983938132063,0.02128712871287129,0.0003292476778909301,1,4,0,0,0,0,0,1.2476770107090633,0.018377056325501677
2025-05-20 17:08:00,TXN006100,1000,8.586680074192849,2040,Mumbai,Android,bill,0,17,Tuesday,0,99,13.095280525466533,4915.548484848485,3156.6980395538612,0.14041302322795463,2460.0,0.0004063388866314506,219,91,0.0182648401826484,0.015466983938132063,0.018219677251431546,0.00028180345540584185,1,5,0,0,0,0,0,0.9203327673488463,0.016843330594781804
2025-05-20 23:58:00,TXN008497,1000,9.17891678209845,2048,Chennai,Web,transfer,0,23,Tuesday,0,99,13.095280525466533,4915.548484848485,3156.6980395538612,1.5123719327383758,24600.0,4.0648754115686354e-05,200,89,0.025,0.02525867315885575,0.020961145194274028,0.0005294507154974876,0,6,0,0,0,0,0,1.8132260912873552,0.02310990917656489
2025-05-21 04:10:00,TXN004850,1000,8.112518770632446,2031,Kolkata,iOS,bill,0,4,Wednesday,0,99,13.095280525466533,4915.548484848485,3156.6980395538612,-0.5007062649146732,15120.0,6.613319224918987e-05,222,89,0.018018018018018018,0.02356801909307876,0.02128712871287129,0.0005016954559417756,0,7,0,0,0,0,0,0.9832535475469144,0.022427573902975024
2025-05-21 11:49:00,TXN003057,1000,9.021531820052287,2031,Bangalore,Android,bill,0,11,Wednesday,0,99,13.095280525466533,4915.548484848485,3156.6980395538612,1.0653225215126365,27540.0,3.630950219672488e-05,222,89,0.018018018018018018,0.015466983938132063,0.019398642095053348,0.00030003848570576264,0,7,0,0,0,0,0,1.2481390380129187,0.017432813016592705
2025-05-21 21:02:00,TXN003548,1000,4.880982085869385,2038,Bangalore,Android,bill,0,21,Wednesday,0,99,13.095280525466533,4915.548484848485,3156.6980395538612,-1.5157574227545447,33180.0,3.0137729423465235e-05,174,87,0.028735632183908046,0.015466983938132063,0.019398642095053348,0.00030003848570576264,0,3,0,0,0,0,0,0.03848297223444021,0.017432813016592705
2025-05-22 01:45:00,TXN002800,1000,8.60751823879753,2032,Chennai,Android,bill,0,1,Thursday,0,99,13.095280525466533,4915.548484848485,3156.6980395538612,0.17616557180429876,16980.0,5.888934691714269e-05,182,82,0.03296703296703297,0.015466983938132063,0.020961145194274028,0.00032420569604469046,0,3,0,0,0,0,0,1.0202687271255635,0.018214064566203045
2025-05-22 02:53:00,TXN006130,1000,8.269185575314568,2018,Kolkata,Web,transfer,0,2,Thursday,0,99,13.095280525466533,4915.548484848485,3156.6980395538612,-0.32146834196149604,4080.0,0.0002450379808870375,212,89,0.009433962264150943,0.02525867315885575,0.02128712871287129,0.0005376846266489096,0,4,0,0,0,0,0,1.1305579039879645,0.023272900935863518
2025-05-23 08:39:00,TXN000392,1000,7.218572654486038,2025,Bangalore,Web,purchase,0,8,Friday,0,99,13.095280525466533,4915.548484848485,3156.6980395538612,-1.1252290970949166,107160.0,9.331753156465506e-06,192,83,0.005208333333333333,0.02525867315885575,0.019398642095053348,0.0004899839604045733,0,0,0,0,0,0,0,0.5116928852080764,0.02232865762695455
2025-05-23 14:02:00,TXN003066,1000,6.417353004857024,2008,Delhi,iOS,top-up,0,14,Friday,0,99,13.095280525466533,4915.548484848485,3156.6980395538612,-1.3635033921257784,19380.0,5.159692482328053e-05,194,90,0.015463917525773196,0.02356801909307876,0.026947574718275354,0.00063510095547248,0,1,0,0,0,0,0,0.32807134931612436,0.025257796905677057
2025-05-23 15:02:00,TXN002113,1000,6.872076286525119,2033,Delhi,Android,bill,0,15,Friday,0,99,13.095280525466533,4915.548484848485,3156.6980395538612,-1.2518139002636337,3600.0,0.00027770063871146905,203,88,0.014778325123152709,0.015466983938132063,0.026947574718275354,0.00041679770533917856,0,2,0,0,0,0,0,0.3377372561905267,0.02120727932820371
2025-05-24 07:13:00,TXN001366,1000,9.12294637634283,2000,Chennai,Web,bill,0,7,Saturday,1,99,13.095280525466533,4915.548484848485,3156.6980395538612,1.3452701088101833,58260.0,1.716414067729699e-05,200,85,0.04,0.02525867315885575,0.020961145194274028,0.0005294507154974876,0,3,0,0,0,0,0,1.766597575157356,0.02310990917656489
2025-05-24 11:07:00,TXN005812,1000,8.831565879121063,2043,Chennai,Web,bill,0,11,Saturday,1,99,13.095280525466533,4915.548484848485,3156.6980395538612,0.6115413926079377,14040.0,7.121999857560003e-05,207,88,0.01932367149758454,0.02525867315885575,0.020961145194274028,0.0005294507154974876,0,3,0,0,0,0,0,1.5313941185646283,0.02310990917656489
2025-05-24 11:29:00,TXN006914,1000,8.618686037272562,2036,Mumbai,iOS,purchase,0,11,Saturday,1,99,13.095280525466533,4915.548484848485,3156.6980395538612,0.19563528326541976,1320.0,0.000757002271006813,204,92,0.0196078431372549,0.02356801909307876,0.018219677251431546,0.0004294017013314714,1,4,0,0,0,0,0,1.2166699081500676,0.020893848172255154
2025-05-24 15:45:00,TXN002252,1000,8.671211291026555,2022,Delhi,Web,bill,0,15,Saturday,1,99,13.095280525466533,4915.548484848485,3156.6980395538612,0.290180278149435,15360.0,6.509992839007877e-05,201,85,0.009950248756218905,0.02525867315885575,0.026947574718275354,0.0006806599822327615,0,3,0,0,0,0,0,1.6032809020847194,0.02610312393856555
2025-05-24 18:55:00,TXN003352,1000,8.311123056291317,2001,Chennai,Android,purchase,0,18,Saturday,1,99,13.095280525466533,4915.548484848485,3156.6980395538612,-0.2685301141341623,11400.0,8.771160424524164e-05,213,82,0.023474178403755867,0.015466983938132063,0.020961145194274028,0.00032420569604469046,0,4,0,0,0,0,0,0.841062690694727,0.018214064566203045
2025-05-25 17:14:00,TXN009985,1000,7.0880664830371565,2046,Chennai,Web,bill,0,17,Sunday,1,99,13.095280525466533,4915.548484848485,3156.6980395538612,-1.1781166390479616,80340.0,1.2446944897374939e-05,205,89,0.024390243902439025,0.02525867315885575,0.020961145194274028,0.0005294507154974876,0,1,0,0,0,0,0,0.4907466424617283,0.02310990917656489
2025-05-25 19:38:00,TXN008116,1000,5.382704469808202,2009,Mumbai,Android,transfer,0,19,Sunday,1,99,13.095280525466533,4915.548484848485,3156.6980395538612,-1.4885612833315505,8640.0,0.0001157273463719477,187,84,0.0481283422459893,0.015466983938132063,0.018219677251431546,0.00028180345540584185,0,1,0,0,0,0,0,0.05925092246498115,0.016843330594781804
2025-05-26 01:53:00,TXN009084,1000,7.189643097117585,2030,Mumbai,Web,purchase,0,1,Monday,0,99,13.095280525466533,4915.548484848485,3156.6980395538612,-1.1375552681484835,22500.0,4.444246922359006e-05,221,87,0.01809954751131222,0.02525867315885575,0.018219677251431546,0.0004602048727537487,0,2,0,0,0,0,0,0.4759864343945587,0.021739175205143648
2025-05-26 04:54:00,TXN000243,1000,7.979616254055095,2039,Bangalore,Android,purchase,0,4,Monday,0,99,13.095280525466533,4915.548484848485,3156.6980395538612,-0.6322234372251025,10860.0,9.207255317189946e-05,197,88,0.01015228426395939,0.015466983938132063,0.019398642095053348,0.00030003848570576264,0,3,0,0,0,0,0,0.6291713655794542,0.017432813016592705
2025-05-26 10:02:00,TXN001482,1000,7.510266339282638,2003,Bangalore,Android,bill,0,10,Monday,0,99,13.095280525466533,4915.548484848485,3156.6980395538612,-0.9788229492122015,18480.0,5.410962610248363e-05,226,93,0.008849557522123894,0.015466983938132063,0.019398642095053348,0.00030003848570576264,0,4,0,0,0,0,0,0.43682181635349465,0.017432813016592705
