timestamp,amount,is_fraud,hour,is_weekend,user_txn_count,user_txn_sum,user_avg_amount,user_std_amount,amount_zscore_user,time_diff,txn_velocity,merchant_txn_count,merchant_unique_users,merchant_fraud_rate,device_risk_score,location_risk_score,location_device_interaction,txn_count_1h,txn_count_24h,is_high_amount,is_new_user,is_high_velocity,is_risky_device,is_risky_location,weighted_amount,user_risk_score,days_since_first_txn,txn_amount_ratio_user_avg,is_night,user_fraud_rate,merchant_user_overlap,device_txn_count,rolling_fraud_rate_user_7d,transaction_type_purchase,transaction_type_top-up,transaction_type_transfer,device_type_Web,device_type_iOS,day_of_week_Monday,day_of_week_Saturday,day_of_week_Sunday,day_of_week_Thursday,day_of_week_Tuesday,day_of_week_Wednesday
2025-05-07 18:10:00,2.313917787940449,0,18,0,99,2.6458400268488,4915.548484848485,3156.698039553861,1.319334780510119,21120.0,4.734624307561195e-05,197,88,0.0101522842639593,0.0235680190930787,0.0182196772514315,0.0004294017013314,0,2,0,0,0,0,0,0.9512909654099301,0.0208938481722551,2,0.0018537336833096916,0,0.0,0.4444444444444444,3352,0.0,0,0,0,0,1,0,0,0,0,0,1
2025-05-08 01:59:00,2.1088179050588653,0,1,0,99,2.6458400268488,4915.548484848485,3156.698039553861,-1.11653013392013,28140.0,3.5535339895526104e-05,192,83,0.0052083333333333,0.0252586731588557,0.0269475747182753,0.0006806599822327,0,3,0,0,0,0,0,0.5105371760338042,0.0261031239385655,3,0.001472272034579038,1,0.0,0.43005181347150256,3286,0.0,1,0,0,1,0,0,0,0,1,0,0
2025-05-08 04:02:00,2.004163007877083,0,4,0,99,2.6458400268488,4915.548484848485,3156.698039553861,-1.3630123727186072,7380.0,0.0001354829968838,219,91,0.0182648401826484,0.0252586731588557,0.0193986420950533,0.0004899839604045,0,4,0,0,0,0,0,0.23318488903775494,0.0223286576269545,3,0.0013057698779779432,1,0.0,0.41363636363636364,3286,0.0,0,0,0,1,0,0,0,0,1,0,0
2025-05-08 09:51:00,2.3042018068745405,0,9,0,99,2.6458400268488,4915.548484848485,3156.698039553861,1.0513237166075446,20940.0,4.775321140346688e-05,204,92,0.0196078431372549,0.0235680190930787,0.0212871287128712,0.0005016954559417,0,5,0,0,0,0,0,0.9690039614314152,0.022427573902975,3,0.0018338434457536637,0,0.0,0.44878048780487806,3352,0.0,0,0,1,0,1,0,0,0,1,0,0
2025-05-08 20:11:00,2.2819574522803525,0,20,0,99,2.6458400268488,4915.548484848485,3156.698039553861,0.5354112094264116,37200.0,2.688099782263917e-05,219,91,0.0182648401826484,0.015466983938132,0.0193986420950533,0.0003000384857057,0,3,0,0,0,0,0,0.7383978533235345,0.0174328130165927,3,0.001789026705316498,0,0.0,0.41363636363636364,3362,0.0,0,0,0,0,0,0,0,0,1,0,0
2025-05-08 20:47:00,2.068252937220627,0,20,0,99,2.6458400268488,4915.548484848485,3156.698039553861,-1.2396841369729352,2160.0,0.0004627487274409,223,91,0.0224215246636771,0.0235680190930787,0.0193986420950533,0.000457187567276,1,4,0,0,0,0,0,0.32006029416721565,0.021483330594066,3,0.0014056588809791928,0,0.0,0.40625,3352,0.0,1,0,0,0,1,0,0,0,1,0,0
2025-05-09 02:33:00,2.2611244423964654,0,2,0,99,2.6458400268488,4915.548484848485,3156.698039553861,0.1526663333372316,20760.0,4.816723664563364e-05,212,85,0.0094339622641509,0.0252586731588557,0.0212871287128712,0.0005376846266489,0,4,0,0,0,0,0,0.8593072834277853,0.0232729009358635,4,0.0017479479528284161,1,0.0,0.39906103286384975,3286,0.0,1,0,0,1,0,0,0,0,0,0,0
2025-05-09 22:05:00,2.317884973554245,0,22,0,99,2.6458400268488,4915.548484848485,3156.698039553861,1.4373505030569136,70320.0,1.4220503121400437e-05,187,80,0.0160427807486631,0.015466983938132,0.0193986420950533,0.0003000384857057,0,1,0,0,0,0,0,0.8520660301327505,0.0174328130165927,4,0.001861910903064545,0,0.0,0.425531914893617,3362,0.0,0,0,0,0,0,0,0,0,0,0,0
2025-05-09 22:31:00,2.189892826837982,0,22,0,99,2.6458400268488,4915.548484848485,3156.698039553861,-0.6732568203288936,1560.0,0.0006406149903907,191,90,0.0366492146596858,0.015466983938132,0.0212871287128712,0.0003292476778909,1,2,0,0,0,0,0,0.5017713582563857,0.0183770563255016,4,0.0016137856822567142,0,0.0,0.46875,3362,0.0,0,0,1,0,0,0,0,0,0,0,0
2025-05-10 22:55:00,2.3307688387986842,1,22,1,99,2.6458400268488,4915.548484848485,3156.698039553861,1.8588257228368947,87840.0,1.1384205553215469e-05,207,88,0.0193236714975845,0.0252586731588557,0.0212871287128712,0.0005376846266489,0,0,0,0,0,0,0,1.0704290472970244,0.0232729009358635,5,0.0018886921750843693,0,0.0,0.4230769230769231,3286,0.05,0,0,0,1,0,0,1,0,0,0,0
2025-05-11 00:49:00,1.883821517322018,0,0,1,99,2.6458400268488,4915.548484848485,3156.698039553861,-1.4736437969549772,6840.0,0.0001461774594357,223,91,0.0224215246636771,0.015466983938132,0.0269475747182753,0.0004167977053391,0,1,0,0,0,0,0,0.09919220763841674,0.0212072793282037,5,0.0011346571942542276,1,0.05,0.40625,3362,0.047619047619047616,0,0,0,0,0,0,0,1,0,0,0
2025-05-12 01:26:00,2.3079592803383453,0,1,0,99,2.6458400268488,4915.548484848485,3156.698039553861,1.1515708723490303,88620.0,1.1284007176628563e-05,210,93,0.019047619047619,0.0235680190930787,0.0193986420950533,0.000457187567276,0,0,0,0,0,0,0,0.9520928953425659,0.021483330594066,7,0.0018415127136110182,1,0.047619047619047616,0.44075829383886256,3352,0.047619047619047616,0,0,1,0,1,1,0,0,0,0,0
2025-05-12 14:49:00,2.3043978710646744,0,14,0,99,2.6458400268488,4915.548484848485,3156.698039553861,1.0564524935121258,48180.0,2.075506942570723e-05,180,88,0.0333333333333333,0.0235680190930787,0.0269475747182753,0.0006351009554724,0,1,0,0,0,0,0,1.040615571896329,0.025257796905677,7,0.0018342429143641094,0,0.045454545454545456,0.4861878453038674,3352,0.058823529411764705,0,0,0,0,1,1,0,0,0,0,0
2025-05-13 04:23:00,2.282154714313101,0,4,0,99,2.6458400268488,4915.548484848485,3156.698039553861,0.5394597436352161,48840.0,2.047460125714052e-05,222,87,0.0225225225225225,0.0252586731588557,0.0182196772514315,0.0004602048727537,0,1,0,0,0,0,0,0.8745062146525537,0.0217391752051436,8,0.0017894197731842575,1,0.043478260869565216,0.3901345291479821,3286,0.0625,0,0,0,1,0,0,0,0,0,1,0
2025-05-13 05:47:00,2.2359885060412656,0,5,0,99,2.6458400268488,4915.548484848485,3156.698039553861,-0.2097376678264914,5040.0,0.0001983733386232,204,92,0.0196078431372549,0.0252586731588557,0.0212871287128712,0.0005376846266489,0,2,0,0,0,0,0,0.7838937953322421,0.0232729009358635,8,0.0016995104390117423,1,0.041666666666666664,0.44878048780487806,3286,0.058823529411764705,0,1,0,1,0,0,0,0,0,1,0
2025-05-13 10:53:00,2.2682022551124508,0,10,0,99,2.6458400268488,4915.548484848485,3156.698039553861,0.2732670354727468,18360.0,5.446326452807581e-05,223,91,0.0224215246636771,0.0235680190930787,0.0182196772514315,0.0004294017013314,0,3,0,0,0,0,0,0.8097581655194827,0.0208938481722551,8,0.0017618081830034424,0,0.04,0.40625,3352,0.05555555555555555,0,0,0,0,1,0,0,0,0,1,0
2025-05-13 19:25:00,2.224231418455547,0,19,0,99,2.6458400268488,4915.548484848485,3156.698039553861,-0.349345572820244,30720.0,3.25510237296963e-05,218,91,0.0137614678899082,0.0252586731588557,0.020961145194274,0.0005294507154974,0,3,0,0,0,0,0,0.7442288112961845,0.0231099091765648,8,0.00167726882092438,0,0.038461538461538464,0.4155251141552511,3286,0.05263157894736842,0,0,1,1,0,0,0,0,0,1,0
2025-05-13 19:41:00,2.2813114893278628,0,19,0,99,2.6458400268488,4915.548484848485,3156.698039553861,0.522213874908509,960.0,0.0010405827263267,200,89,0.025,0.0235680190930787,0.0269475747182753,0.0006351009554724,1,4,0,0,1,0,0,0.9717797523646168,0.025257796905677,8,0.0017877400904878127,0,0.037037037037037035,0.4427860696517413,3352,0.05,0,1,0,0,1,0,0,0,0,1,0
2025-05-13 20:00:00,2.231588270537921,0,20,0,99,2.6458400268488,4915.548484848485,3156.698039553861,-0.2639778890496145,1140.0,0.0008764241893076,210,89,0.019047619047619,0.015466983938132,0.0182196772514315,0.0002818034554058,2,5,0,0,1,0,0,0.5685190211651121,0.0168433305947818,8,0.0016911556032767332,0,0.03571428571428571,0.4218009478672986,3362,0.047619047619047616,0,0,1,0,0,0,0,0,0,1,0
2025-05-14 12:30:00,2.266869371335913,0,12,0,99,2.6458400268488,4915.548484848485,3156.698039553861,0.2498564972856847,59400.0,1.6834733421996263e-05,212,85,0.0094339622641509,0.0235680190930787,0.0182196772514315,0.0004294017013314,0,3,0,0,0,0,0,0.8056751172656107,0.0208938481722551,9,0.0017591905408310157,0,0.034482758620689655,0.39906103286384975,3352,0.05,0,0,1,0,1,0,0,0,0,0,1
2025-05-14 14:00:00,2.3169011165312923,0,14,0,99,2.6458400268488,4915.548484848485,3156.698039553861,1.407594726982343,5400.0,0.0001851508979818,197,90,0.0203045685279187,0.015466983938132,0.0212871287128712,0.0003292476778909,0,4,0,0,0,0,0,0.8781481069053253,0.0183770563255016,9,0.0018598799368772384,0,0.03333333333333333,0.45454545454545453,3362,0.047619047619047616,1,0,0,0,0,0,0,0,0,0,1
2025-05-14 17:52:00,2.239142617220457,0,17,0,99,2.6458400268488,4915.548484848485,3156.698039553861,-0.1693093473470209,13920.0,7.183391997701315e-05,210,89,0.019047619047619,0.0235680190930787,0.0182196772514315,0.0004294017013314,0,5,0,0,0,0,0,0.721843164066169,0.0208938481722551,9,0.0017055218888520276,0,0.03225806451612903,0.4218009478672986,3352,0.045454545454545456,0,0,1,0,1,0,0,0,0,0,1
2025-05-15 00:08:00,2.3019268681084366,0,0,0,99,2.6458400268488,4915.548484848485,3156.698039553861,0.9926168027127358,22560.0,4.432427640618767e-05,175,83,0.0171428571428571,0.0252586731588557,0.0212871287128712,0.0005376846266489,0,3,0,0,0,0,0,0.983177778750814,0.0232729009358635,9,0.001829214121386995,1,0.03125,0.4715909090909091,3286,0.045454545454545456,0,1,0,1,0,0,0,0,1,0,0
2025-05-15 18:37:00,1.989557487643789,0,18,0,99,2.6458400268488,4915.548484848485,3156.698039553861,-1.3828495567683212,66540.0,1.5028328399032176e-05,197,88,0.0101522842639593,0.015466983938132,0.020961145194274,0.0003242056960446,0,1,0,0,0,0,0,0.1520076636843164,0.018214064566203,10,0.0012838879315089213,0,0.030303030303030304,0.4444444444444444,3362,0.05,1,0,0,0,0,0,0,0,1,0,0
2025-05-16 06:49:00,2.1650649794937515,0,6,0,99,2.6458400268488,4915.548484848485,3156.698039553861,-0.847229748090339,43920.0,2.2768151909109535e-05,210,93,0.019047619047619,0.0252586731588557,0.0193986420950533,0.0004899839604045,0,1,0,0,0,0,0,0.5544789763498655,0.0223286576269545,11,0.0015692244731129073,0,0.029411764705882353,0.44075829383886256,3286,0.05555555555555555,1,0,0,1,0,0,0,0,0,0,0
2025-05-16 07:24:00,2.274910545813987,0,7,0,99,2.6458400268488,4915.548484848485,3156.698039553861,0.3962848202384011,2100.0,0.0004759638267491,212,89,0.0094339622641509,0.0235680190930787,0.0193986420950533,0.000457187567276,1,2,0,0,0,0,0,0.8501737144739383,0.021483330594066,11,0.0017750356526123948,0,0.02857142857142857,0.41784037558685444,3352,0.05263157894736842,0,0,0,0,1,0,0,0,0,0,0
2025-05-16 10:08:00,2.314620225813942,0,10,0,99,2.6458400268488,4915.548484848485,3156.698039553861,1.3398530559955857,9840.0,0.0001016156894624,213,89,0.0187793427230046,0.0235680190930787,0.0212871287128712,0.0005016954559417,0,3,0,0,0,0,0,1.0008626305524848,0.022427573902975,11,0.0018551791958424033,0,0.027777777777777776,0.4158878504672897,3352,0.05,0,0,0,0,1,0,0,0,0,0,0
2025-05-16 11:49:00,2.289790432886911,0,11,0,99,2.6458400268488,4915.548484848485,3156.698039553861,0.7030040527617754,6060.0,0.000164989275697,222,89,0.018018018018018,0.0252586731588557,0.0193986420950533,0.0004899839604045,0,4,0,0,0,0,0,0.917556133321607,0.0223286576269545,11,0.0018046945866934342,0,0.02702702702702703,0.3991031390134529,3286,0.047619047619047616,0,0,1,1,0,0,0,0,0,0,0
2025-05-16 16:33:00,2.164735901946367,0,16,0,99,2.6458400268488,4915.548484848485,3156.698039553861,-0.8492635187961705,17040.0,5.8682002229916086e-05,200,89,0.025,0.0235680190930787,0.0269475747182753,0.0006351009554724,0,5,0,0,0,0,0,0.6331086533133738,0.025257796905677,11,0.001568641239906294,0,0.02631578947368421,0.4427860696517413,3352,0.045454545454545456,1,0,0,0,1,0,0,0,0,0,0
2025-05-16 18:49:00,2.0408815972475103,0,18,0,99,2.6458400268488,4915.548484848485,3156.698039553861,-1.3008081334978832,8160.0,0.0001225340031858,210,89,0.019047619047619,0.0235680190930787,0.020961145194274,0.0004940126701514,0,5,0,0,0,0,0,0.2899263187139949,0.0222645821436763,11,0.0013622142096069846,0,0.02564102564102564,0.4218009478672986,3352,0.043478260869565216,0,1,0,0,1,0,0,0,0,0,0
2025-05-17 05:30:00,2.216377524427529,0,5,1,99,2.6458400268488,4915.548484848485,3156.698039553861,-0.4336520210979552,38460.0,2.6000364005096076e-05,201,85,0.0099502487562189,0.0252586731588557,0.0193986420950533,0.0004899839604045,0,6,0,0,0,0,0,0.6967175380911272,0.0223286576269545,12,0.001662556140320247,1,0.025,0.4207920792079208,3286,0.045454545454545456,0,0,1,1,0,0,1,0,0,0,0
2025-05-17 07:49:00,2.2601090046697863,0,7,1,99,2.6458400268488,4915.548484848485,3156.698039553861,0.1360952203119917,8340.0,0.0001198897014746,222,89,0.018018018018018,0.015466983938132,0.0269475747182753,0.0004167977053391,0,5,0,0,0,0,0,0.7755638735782161,0.0212072793282037,12,0.0017459674915489749,0,0.024390243902439025,0.3991031390134529,3362,0.043478260869565216,1,0,0,0,0,0,1,0,0,0,0
2025-05-17 09:18:00,2.3115929319370467,0,9,1,99,2.6458400268488,4915.548484848485,3156.698039553861,1.2525561411348451,5340.0,0.000187230855645,187,84,0.0481283422459893,0.0235680190930787,0.020961145194274,0.0004940126701514,0,6,0,0,0,0,0,0.9869330525370835,0.0222645821436763,12,0.001848956711030593,0,0.023809523809523808,0.44680851063829785,3352,0.041666666666666664,0,0,0,0,1,0,1,0,0,0,0
2025-05-17 10:18:00,2.3111752414718474,0,10,1,99,2.6458400268488,4915.548484848485,3156.698039553861,1.2407399966913075,3600.0,0.0002777006387114,204,90,0.0245098039215686,0.0235680190930787,0.0269475747182753,0.0006351009554724,0,6,0,0,0,0,0,1.0607313249152863,0.025257796905677,12,0.001848099642413976,0,0.023255813953488372,0.43902439024390244,3352,0.04,1,0,0,0,1,0,1,0,0,0,0
2025-05-17 15:53:00,2.308216886392068,0,15,1,99,2.6458400268488,4915.548484848485,3156.698039553861,1.1585972016722923,20100.0,4.974876871797423e-05,226,93,0.0088495575221238,0.015466983938132,0.020961145194274,0.0003242056960446,0,6,0,0,0,0,0,0.8456793716446664,0.018214064566203,12,0.0018420395620018448,0,0.022727272727272728,0.40969162995594716,3362,0.038461538461538464,1,0,0,0,0,0,1,0,0,0,0
2025-05-17 21:29:00,2.0003871212614466,0,21,1,99,2.6458400268488,4915.548484848485,3156.698039553861,-1.3683755717917734,20160.0,4.96007142502852e-05,204,90,0.0245098039215686,0.0235680190930787,0.020961145194274,0.0004940126701514,0,5,0,0,0,0,0,0.22958010605412454,0.0222645821436763,12,0.0013000821883666594,0,0.022222222222222223,0.43902439024390244,3352,0.037037037037037035,0,0,1,0,1,0,1,0,0,0,0
2025-05-18 05:03:00,2.264505133080946,0,5,1,99,2.6458400268488,4915.548484848485,3156.698039553861,0.2091399008961973,27240.0,3.670937190264674e-05,198,86,0.0454545454545454,0.0252586731588557,0.020961145194274,0.0005294507154974,0,6,0,0,0,0,0,0.8646781883363712,0.0231099091765648,13,0.0017545560024151837,1,0.021739130434782608,0.4321608040201005,3286,0.0,0,0,0,1,0,0,0,1,0,0,0
2025-05-18 11:22:00,2.308095956336961,0,11,1,99,2.6458400268488,4915.548484848485,3156.698039553861,1.1552962841092451,22740.0,4.39734400422145e-05,193,85,0.0362694300518134,0.015466983938132,0.0193986420950533,0.0003000384857057,0,3,0,0,0,0,0,0.8207948258631284,0.0174328130165927,13,0.0018417922224771572,0,0.02127659574468085,0.4381443298969072,3362,0.0,1,0,0,0,0,0,0,1,0,0,0
2025-05-19 08:21:00,2.2577967306246673,0,8,0,99,2.6458400268488,4915.548484848485,3156.698039553861,0.0990185032698569,75540.0,1.323784434942614e-05,195,92,0.0205128205128205,0.0252586731588557,0.020961145194274,0.0005294507154974,0,1,0,0,0,0,0,0.8443876939556524,0.0231099091765648,14,0.0017414652391305112,0,0.020833333333333332,0.46938775510204084,3286,0.0,0,0,0,1,0,1,0,0,0,0,0
2025-05-20 09:26:00,2.27276663237998,0,9,0,99,2.6458400268488,4915.548484848485,3156.698039553861,0.3560053895146535,90300.0,1.107407448422498e-05,207,88,0.0193236714975845,0.015466983938132,0.0193986420950533,0.0003000384857057,0,0,0,0,0,0,0,0.7099596969216093,0.0174328130165927,15,0.0017707986127056708,0,0.02040816326530612,0.4230769230769231,3362,0.0,1,0,0,0,0,0,0,0,0,1,0
2025-05-20 13:32:00,2.2375275356553885,0,13,0,99,2.6458400268488,4915.548484848485,3156.698039553861,-0.1901760882182223,14760.0,6.774608766343743e-05,200,85,0.04,0.0235680190930787,0.0269475747182753,0.0006351009554724,0,1,0,0,0,0,0,0.8412421839992225,0.025257796905677,15,0.0017024413211822822,0,0.02,0.4228855721393035,3352,0.0,1,0,0,0,1,0,0,0,0,1,0
2025-05-20 14:16:00,2.0723125260520066,0,14,0,99,2.6458400268488,4915.548484848485,3156.698039553861,-1.2292903648766225,2640.0,0.0003786444528587,200,85,0.04,0.0235680190930787,0.0212871287128712,0.0005016954559417,1,2,0,0,0,0,0,0.3494141705827713,0.022427573902975,15,0.0014122042537768368,0,0.0196078431372549,0.4228855721393035,3352,0.0,0,0,1,0,1,0,0,0,0,1,0
2025-05-20 16:05:00,2.102975275227306,0,16,0,99,2.6458400268488,4915.548484848485,3156.698039553861,-1.137194131294177,6540.0,0.0001528818223513,198,86,0.0454545454545454,0.0252586731588557,0.0212871287128712,0.0005376846266489,0,3,0,0,0,0,0,0.4305845568362925,0.0232729009358635,15,0.0014625102789454089,0,0.019230769230769232,0.4321608040201005,3286,0.0,0,0,0,1,0,0,0,0,0,1,0
2025-05-20 16:27:00,2.2953586478688743,0,16,0,99,2.6458400268488,4915.548484848485,3156.698039553861,0.8311189357605804,1320.0,0.0007570022710068,200,89,0.025,0.015466983938132,0.0212871287128712,0.0003292476778909,1,4,0,0,0,0,0,0.8098972431984954,0.0183770563255016,15,0.0018159072479367647,0,0.018867924528301886,0.4427860696517413,3362,0.0,0,0,0,0,0,0,0,0,0,1,0
2025-05-20 17:08:00,2.260374642743513,0,17,0,99,2.6458400268488,4915.548484848485,3156.698039553861,0.1404130232279546,2460.0,0.0004063388866314,219,91,0.0182648401826484,0.015466983938132,0.0182196772514315,0.0002818034554058,1,5,0,0,0,0,0,0.6524984873496749,0.0168433305947818,15,0.0017464853851547988,0,0.018518518518518517,0.41363636363636364,3362,0.0,0,0,0,0,0,0,0,0,0,1,0
2025-05-20 23:58:00,2.3203185989871766,0,23,0,99,2.6458400268488,4915.548484848485,3156.698039553861,1.5123719327383758,24600.0,4.0648754115686354e-05,200,89,0.025,0.0252586731588557,0.020961145194274,0.0005294507154974,0,6,0,0,0,0,0,1.0343319000025448,0.0231099091765648,15,0.0018669432042388004,0,0.01818181818181818,0.4427860696517413,3286,0.0,0,0,1,1,0,0,0,0,0,1,0
2025-05-21 04:10:00,2.2096491572100154,0,4,0,99,2.6458400268488,4915.548484848485,3156.698039553861,-0.5007062649146732,15120.0,6.613319224918987e-05,222,89,0.018018018018018,0.0235680190930787,0.0212871287128712,0.0005016954559417,0,7,0,0,0,0,0,0.6847387019526497,0.022427573902975,16,0.0016500434798178245,1,0.017857142857142856,0.3991031390134529,3352,0.0,0,0,0,0,1,0,0,0,0,0,1
2025-05-21 11:49:00,2.3047359602250586,0,11,0,99,2.6458400268488,4915.548484848485,3156.698039553861,1.0653225215126363,27540.0,3.630950219672488e-05,222,89,0.018018018018018,0.015466983938132,0.0193986420950533,0.0003000384857057,0,7,0,0,0,0,0,0.8101027797687088,0.0174328130165927,16,0.0018349319340293883,0,0.017543859649122806,0.3991031390134529,3362,0.0,0,0,0,0,0,0,0,0,0,0,1
2025-05-21 21:02:00,1.7717237693703713,0,21,0,99,2.6458400268488,4915.548484848485,3156.698039553861,-1.5157574227545447,33180.0,3.0137729423465235e-05,174,87,0.028735632183908,0.015466983938132,0.0193986420950533,0.0003000384857057,0,3,0,0,0,0,0,0.03776096769930755,0.0174328130165927,16,0.0009927659822559045,0,0.017241379310344827,0.49714285714285716,3362,0.0,0,0,0,0,0,0,0,0,0,0,1
2025-05-22 01:45:00,2.2625459418466844,0,1,0,99,2.6458400268488,4915.548484848485,3156.698039553861,0.1761655718042987,16980.0,5.888934691714269e-05,182,82,0.0329670329670329,0.015466983938132,0.020961145194274,0.0003242056960446,0,3,0,0,0,0,0,0.7032305357954549,0.018214064566203,17,0.001750723757799531,1,0.01694915254237288,0.44808743169398907,3362,0.0,0,0,0,0,0,0,0,0,1,0,0
2025-05-22 02:53:00,2.2266955197650824,0,2,0,99,2.6458400268488,4915.548484848485,3156.698039553861,-0.321468341961496,4080.0,0.000245037980887,212,89,0.0094339622641509,0.0252586731588557,0.0212871287128712,0.0005376846266489,0,4,0,0,0,0,0,0.7563838721794228,0.0232729009358635,17,0.0016819086806116187,1,0.016666666666666666,0.41784037558685444,3286,0.0,0,0,1,1,0,0,0,0,1,0,0
2025-05-23 08:39:00,2.1063965509838316,0,8,0,99,2.6458400268488,4915.548484848485,3156.698039553861,-1.1252290970949166,107160.0,9.331753156465506e-06,192,83,0.0052083333333333,0.0252586731588557,0.0193986420950533,0.0004899839604045,0,0,0,0,0,0,0,0.41323013887740934,0.0223286576269545,18,0.0014682195602731853,0,0.01639344262295082,0.43005181347150256,3286,0.0,1,0,0,1,0,0,0,0,0,0,0
2025-05-23 14:02:00,2.003822255643302,0,14,0,99,2.6458400268488,4915.548484848485,3156.698039553861,-1.3635033921257784,19380.0,5.159692482328053e-05,194,90,0.0154639175257731,0.0235680190930787,0.0269475747182753,0.0006351009554724,0,1,0,0,0,0,0,0.28372777650567615,0.025257796905677,18,0.0013052557143763814,0,0.016129032258064516,0.46153846153846156,3352,0.0,0,1,0,0,1,0,0,0,0,0,0
